ENSG00000151575	FBgn0069913
ENSG00000128482	FBgn0039213
ENSG00000119787	FBgn0039213
ENSG00000198513	FBgn0039213
ENSG00000198863	FBgn0040348
ENSG00000099940	FBgn0034913
ENSG00000140451	FBgn0031540
ENSG00000279058	FBgn0028509
ENSG00000157985	FBgn0028509
ENSG00000188234	FBgn0028509
ENSG00000135439	FBgn0028509
ENSG00000204172	FBgn0028509
ENSG00000133612	FBgn0028509
ENSG00000204149	FBgn0028509
ENSG00000172650	FBgn0028509
ENSG00000204070	FBgn0037603
ENSG00000254806	FBgn0037603
ENSG00000163029	FBgn0266282
ENSG00000104859	FBgn0039215
ENSG00000092531	FBgn0266720
ENSG00000132639	FBgn0266720
ENSG00000156973	FBgn0032059
ENSG00000215712	FBgn0030311
ENSG00000151376	FBgn0029154
ENSG00000065833	FBgn0029154
ENSG00000116539	FBgn0005386
ENSG00000125618	FBgn0005561
ENSG00000196092	FBgn0005561
ENSG00000075891	FBgn0005561
ENSG00000110048	FBgn0020626
ENSG00000184792	FBgn0020626
ENSG00000166886	FBgn0259986
ENSG00000138386	FBgn0259986
ENSG00000259494	FBgn0035272
ENSG00000064763	FBgn0029821
ENSG00000197601	FBgn0029821
ENSG00000148459	FBgn0051005
ENSG00000105329	FBgn0031461
ENSG00000119699	FBgn0031461
ENSG00000092969	FBgn0031461
ENSG00000068438	FBgn0038471
ENSG00000119682	FBgn0031384
ENSG00000241119	FBgn0026315
ENSG00000145626	FBgn0026315
ENSG00000167165	FBgn0026315
ENSG00000135220	FBgn0026315
ENSG00000244122	FBgn0026315
ENSG00000242366	FBgn0026315
ENSG00000171234	FBgn0026315
ENSG00000241635	FBgn0026315
ENSG00000244474	FBgn0026315
ENSG00000242515	FBgn0026315
ENSG00000197888	FBgn0026315
ENSG00000196620	FBgn0026315
ENSG00000174607	FBgn0026315
ENSG00000271271	FBgn0026315
ENSG00000240224	FBgn0026315
ENSG00000109181	FBgn0026315
ENSG00000168671	FBgn0026315
ENSG00000213759	FBgn0026315
ENSG00000156096	FBgn0026315
ENSG00000243135	FBgn0026315
ENSG00000135226	FBgn0026315
ENSG00000173610	FBgn0026315
ENSG00000158636	FBgn0031377
ENSG00000166347	FBgn0264294
ENSG00000103018	FBgn0264294
ENSG00000203805	FBgn0037341
ENSG00000147535	FBgn0037341
ENSG00000115159	FBgn0022160
ENSG00000156398	FBgn0036843
ENSG00000168214	FBgn0004837
ENSG00000105220	FBgn0003074
ENSG00000166173	FBgn0033936
ENSG00000205629	FBgn0028507
ENSG00000130943	FBgn0040333
ENSG00000277481	FBgn0040333
ENSG00000158683	FBgn0040333
ENSG00000008710	FBgn0040333
ENSG00000166133	FBgn0051719
ENSG00000135318	FBgn0050103
ENSG00000131475	FBgn0022027
ENSG00000136636	FBgn0037758
ENSG00000160410	FBgn0037758
ENSG00000169744	FBgn0013764
ENSG00000198728	FBgn0013764
ENSG00000274211	FBgn0030869
ENSG00000144485	FBgn0030899
ENSG00000107518	FBgn0039528
ENSG00000088812	FBgn0039528
ENSG00000143553	FBgn0031455
ENSG00000182551	FBgn0052068
ENSG00000136936	FBgn0004832
ENSG00000133808	FBgn0053208
ENSG00000081087	FBgn0035440
ENSG00000124228	FBgn0021995
ENSG00000053918	FBgn0033494
ENSG00000054148	FBgn0001280
ENSG00000088538	FBgn0264324
ENSG00000128512	FBgn0264324
ENSG00000198901	FBgn0030241
ENSG00000101882	FBgn0039488
ENSG00000189134	FBgn0039488
ENSG00000108829	FBgn0036008
ENSG00000142949	FBgn0000464
ENSG00000105426	FBgn0000464
ENSG00000153707	FBgn0000464
ENSG00000005302	FBgn0002775
ENSG00000187735	FBgn0010422
ENSG00000171703	FBgn0010422
ENSG00000204219	FBgn0010422
ENSG00000176896	FBgn0010422
ENSG00000130640	FBgn0026430
ENSG00000095587	FBgn0003719
ENSG00000038295	FBgn0003719
ENSG00000168487	FBgn0003719
ENSG00000151445	FBgn0039702
ENSG00000183773	FBgn0025628
ENSG00000161057	FBgn0028687
ENSG00000255690	FBgn0034540
ENSG00000186105	FBgn0034540
ENSG00000112249	FBgn0038344
ENSG00000072315	FBgn0005614
ENSG00000133107	FBgn0005614
ENSG00000144935	FBgn0005614
ENSG00000187151	FBgn0036929
ENSG00000138246	FBgn0015477
ENSG00000109436	FBgn0037074
ENSG00000197226	FBgn0037074
ENSG00000204634	FBgn0037074
ENSG00000133138	FBgn0037074
ENSG00000058866	FBgn0085390
ENSG00000136267	FBgn0085390
ENSG00000065357	FBgn0085390
ENSG00000153574	FBgn0050410
ENSG00000106992	FBgn0022709
ENSG00000154027	FBgn0022709
ENSG00000104823	FBgn0031092
ENSG00000090857	FBgn0029706
ENSG00000143469	FBgn0261086
ENSG00000139973	FBgn0261086
ENSG00000167799	FBgn0030528
ENSG00000173110	FBgn0001216
ENSG00000126803	FBgn0001216
ENSG00000109971	FBgn0001216
ENSG00000204390	FBgn0001216
ENSG00000102174	FBgn0039478
ENSG00000215187	FBgn0033610
ENSG00000168710	FBgn0015011
ENSG00000158467	FBgn0015011
ENSG00000136286	FBgn0086347
ENSG00000176658	FBgn0086347
ENSG00000100150	FBgn0035227
ENSG00000135486	FBgn0004237
ENSG00000170144	FBgn0004237
ENSG00000177733	FBgn0004237
ENSG00000139675	FBgn0004237
ENSG00000122566	FBgn0004237
ENSG00000145425	FBgn0017545
ENSG00000170088	FBgn0038533
ENSG00000054611	FBgn0038855
ENSG00000065491	FBgn0038855
ENSG00000112514	FBgn0030545
ENSG00000115998	FBgn0039663
ENSG00000146006	FBgn0005775
ENSG00000162951	FBgn0005775
ENSG00000176204	FBgn0005775
ENSG00000198739	FBgn0005775
ENSG00000155393	FBgn0037439
ENSG00000204193	FBgn0011761
ENSG00000136810	FBgn0011761
ENSG00000168454	FBgn0011761
ENSG00000185467	FBgn0267727
ENSG00000182481	FBgn0267727
ENSG00000134825	FBgn0036667
ENSG00000128294	FBgn0086674
ENSG00000169902	FBgn0086674
ENSG00000143390	FBgn0037445
ENSG00000181827	FBgn0037445
ENSG00000116353	FBgn0033883
ENSG00000162735	FBgn0032407
ENSG00000214160	FBgn0011297
ENSG00000134569	FBgn0030706
ENSG00000156113	FBgn0003429
ENSG00000169855	FBgn0041097
ENSG00000154133	FBgn0041097
ENSG00000154134	FBgn0041097
ENSG00000185008	FBgn0041097
ENSG00000173113	FBgn0037061
ENSG00000078140	FBgn0015321
ENSG00000157837	FBgn0039381
ENSG00000125744	FBgn0015831
ENSG00000062725	FBgn0029878
ENSG00000067840	FBgn0024728
ENSG00000165966	FBgn0024728
ENSG00000121440	FBgn0024728
ENSG00000140522	FBgn0053966
ENSG00000177182	FBgn0053966
ENSG00000124120	FBgn0053966
ENSG00000137561	FBgn0053966
ENSG00000146352	FBgn0053966
ENSG00000204574	FBgn0030321
ENSG00000120837	FBgn0032816
ENSG00000117360	FBgn0036915
ENSG00000154144	FBgn0051111
ENSG00000224051	FBgn0050392
ENSG00000182327	FBgn0050392
ENSG00000124784	FBgn0036187
ENSG00000103066	FBgn0042175
ENSG00000213398	FBgn0042175
ENSG00000070610	FBgn0028916
ENSG00000146197	FBgn0052373
ENSG00000159307	FBgn0052373
ENSG00000175356	FBgn0052373
ENSG00000141096	FBgn0266100
ENSG00000015413	FBgn0266100
ENSG00000167261	FBgn0266100
ENSG00000108094	FBgn0032956
ENSG00000038532	FBgn0038427
ENSG00000006007	FBgn0038432
ENSG00000187033	FBgn0032330
ENSG00000187634	FBgn0032330
ENSG00000275954	FBgn0020620
ENSG00000274933	FBgn0020620
ENSG00000273513	FBgn0020620
ENSG00000274611	FBgn0020620
ENSG00000278299	FBgn0020620
ENSG00000274419	FBgn0020620
ENSG00000214946	FBgn0020620
ENSG00000148429	FBgn0020620
ENSG00000129204	FBgn0020620
ENSG00000260287	FBgn0020620
ENSG00000278599	FBgn0020620
ENSG00000274512	FBgn0020620
ENSG00000274226	FBgn0020620
ENSG00000189375	FBgn0020620
ENSG00000255104	FBgn0020620
ENSG00000274808	FBgn0020620
ENSG00000129295	FBgn0014395
ENSG00000141294	FBgn0014395
ENSG00000121064	FBgn0051821
ENSG00000197181	FBgn0250816
ENSG00000261236	FBgn0028744
ENSG00000165046	FBgn0019886
ENSG00000168924	FBgn0019886
ENSG00000071894	FBgn0024698
ENSG00000174165	FBgn0036670
ENSG00000105258	FBgn0004855
ENSG00000265590	FBgn0040696
ENSG00000159079	FBgn0040696
ENSG00000163939	FBgn0039227
ENSG00000132432	FBgn0031049
ENSG00000162039	FBgn0029977
ENSG00000188677	FBgn0052528
ENSG00000138964	FBgn0052528
ENSG00000197702	FBgn0052528
ENSG00000186591	FBgn0029996
ENSG00000158825	FBgn0032001
ENSG00000115526	FBgn0032618
ENSG00000113522	FBgn0034728
ENSG00000009709	FBgn0003145
ENSG00000135903	FBgn0003145
ENSG00000198899	FBgn0013672
ENSG00000101407	FBgn0037741
ENSG00000149547	FBgn0031635
ENSG00000068903	FBgn0038788
ENSG00000197586	FBgn0024947
ENSG00000187097	FBgn0024947
ENSG00000099800	FBgn0083968
ENSG00000103005	FBgn0037713
ENSG00000204086	FBgn0032906
ENSG00000117748	FBgn0032906
ENSG00000185946	FBgn0265184
ENSG00000089682	FBgn0265184
ENSG00000109787	FBgn0261705
ENSG00000118922	FBgn0261705
ENSG00000102349	FBgn0261705
ENSG00000186094	FBgn0051019
ENSG00000164167	FBgn0034564
ENSG00000144426	FBgn0263110
ENSG00000160796	FBgn0263110
ENSG00000162069	FBgn0052137
ENSG00000135127	FBgn0052137
ENSG00000196459	FBgn0266724
ENSG00000256060	FBgn0266724
ENSG00000222028	FBgn0051742
ENSG00000204264	FBgn0051742
ENSG00000100804	FBgn0051742
ENSG00000162704	FBgn0031437
ENSG00000136950	FBgn0031437
ENSG00000182473	FBgn0266667
ENSG00000174371	FBgn0015553
ENSG00000274290	FBgn0053868
ENSG00000123569	FBgn0053868
ENSG00000101812	FBgn0053868
ENSG00000277224	FBgn0053868
ENSG00000180596	FBgn0053868
ENSG00000182196	FBgn0039149
ENSG00000165629	FBgn0020235
ENSG00000176884	FBgn0010399
ENSG00000235268	FBgn0053182
ENSG00000066135	FBgn0053182
ENSG00000127663	FBgn0053182
ENSG00000186280	FBgn0053182
ENSG00000282960	FBgn0053182
ENSG00000274527	FBgn0053182
ENSG00000107077	FBgn0053182
ENSG00000085563	FBgn0004512
ENSG00000004846	FBgn0004512
ENSG00000073734	FBgn0004512
ENSG00000005471	FBgn0004512
ENSG00000108654	FBgn0003261
ENSG00000100201	FBgn0003261
ENSG00000104884	FBgn0261850
ENSG00000101384	FBgn0004197
ENSG00000184916	FBgn0004197
ENSG00000149480	FBgn0027951
ENSG00000182979	FBgn0027951
ENSG00000057935	FBgn0027951
ENSG00000140319	FBgn0038808
ENSG00000142611	FBgn0011236
ENSG00000085276	FBgn0011236
ENSG00000077097	FBgn0003732
ENSG00000131747	FBgn0003732
ENSG00000007372	FBgn0019650
ENSG00000241119	FBgn0026314
ENSG00000145626	FBgn0026314
ENSG00000167165	FBgn0026314
ENSG00000135220	FBgn0026314
ENSG00000244122	FBgn0026314
ENSG00000242366	FBgn0026314
ENSG00000171234	FBgn0026314
ENSG00000241635	FBgn0026314
ENSG00000244474	FBgn0026314
ENSG00000242515	FBgn0026314
ENSG00000197888	FBgn0026314
ENSG00000196620	FBgn0026314
ENSG00000174607	FBgn0026314
ENSG00000271271	FBgn0026314
ENSG00000240224	FBgn0026314
ENSG00000109181	FBgn0026314
ENSG00000168671	FBgn0026314
ENSG00000213759	FBgn0026314
ENSG00000156096	FBgn0026314
ENSG00000243135	FBgn0026314
ENSG00000135226	FBgn0026314
ENSG00000173610	FBgn0026314
ENSG00000111142	FBgn0025117
ENSG00000068383	FBgn0259178
ENSG00000203727	FBgn0051163
ENSG00000100142	FBgn0003275
ENSG00000188573	FBgn0003062
ENSG00000105202	FBgn0003062
ENSG00000164756	FBgn0028516
ENSG00000115194	FBgn0028516
ENSG00000158014	FBgn0028516
ENSG00000023287	FBgn0037363
ENSG00000166268	FBgn0034985
ENSG00000124920	FBgn0034985
ENSG00000145284	FBgn0043043
ENSG00000099194	FBgn0043043
ENSG00000144559	FBgn0067628
ENSG00000008311	FBgn0025687
ENSG00000196475	FBgn0025592
ENSG00000198814	FBgn0025592
ENSG00000148290	FBgn0029117
ENSG00000112320	FBgn0033654
ENSG00000131844	FBgn0042083
ENSG00000152214	FBgn0265605
ENSG00000143622	FBgn0265605
ENSG00000125821	FBgn0037898
ENSG00000143891	FBgn0043783
ENSG00000145495	FBgn0035333
ENSG00000186141	FBgn0038057
ENSG00000134061	FBgn0262473
ENSG00000187554	FBgn0262473
ENSG00000101916	FBgn0262473
ENSG00000136869	FBgn0262473
ENSG00000173366	FBgn0262473
ENSG00000239732	FBgn0262473
ENSG00000164342	FBgn0262473
ENSG00000196664	FBgn0262473
ENSG00000132825	FBgn0036862
ENSG00000219607	FBgn0036862
ENSG00000154415	FBgn0036862
ENSG00000235194	FBgn0036862
ENSG00000126952	FBgn0003321
ENSG00000162231	FBgn0003321
ENSG00000269437	FBgn0003321
ENSG00000147206	FBgn0003321
ENSG00000269405	FBgn0003321
ENSG00000184508	FBgn0039650
ENSG00000172239	FBgn0034181
ENSG00000107263	FBgn0259228
ENSG00000113734	FBgn0037383
ENSG00000126267	FBgn0031066
ENSG00000160471	FBgn0031066
ENSG00000159164	FBgn0051103
ENSG00000122012	FBgn0051103
ENSG00000185518	FBgn0051103
ENSG00000128050	FBgn0085520
ENSG00000226479	FBgn0030996
ENSG00000269556	FBgn0030996
ENSG00000188290	FBgn0032741
ENSG00000114315	FBgn0032741
ENSG00000186532	FBgn0033633
ENSG00000090263	FBgn0038426
ENSG00000182400	FBgn0266722
ENSG00000007255	FBgn0266722
ENSG00000160396	FBgn0035142
ENSG00000064393	FBgn0035142
ENSG00000163349	FBgn0035142
ENSG00000110422	FBgn0035142
ENSG00000135486	FBgn0004903
ENSG00000170144	FBgn0004903
ENSG00000177733	FBgn0004903
ENSG00000139675	FBgn0004903
ENSG00000122566	FBgn0004903
ENSG00000117984	FBgn0033933
ENSG00000143839	FBgn0033933
ENSG00000131400	FBgn0033933
ENSG00000250644	FBgn0033933
ENSG00000139433	FBgn0030641
ENSG00000130338	FBgn0039530
ENSG00000102595	FBgn0014075
ENSG00000136731	FBgn0014075
ENSG00000059804	FBgn0028563
ENSG00000117394	FBgn0028563
ENSG00000181856	FBgn0028563
ENSG00000163581	FBgn0028563
ENSG00000173262	FBgn0028563
ENSG00000184588	FBgn0000479
ENSG00000105650	FBgn0000479
ENSG00000113448	FBgn0000479
ENSG00000065989	FBgn0000479
ENSG00000244687	FBgn0035601
ENSG00000169139	FBgn0035601
ENSG00000165588	FBgn0004102
ENSG00000105392	FBgn0004102
ENSG00000150995	FBgn0010051
ENSG00000096433	FBgn0010051
ENSG00000123104	FBgn0010051
ENSG00000100902	FBgn0050382
ENSG00000114120	FBgn0031359
ENSG00000171612	FBgn0031359
ENSG00000167394	FBgn0031597
ENSG00000165124	FBgn0032797
ENSG00000139719	FBgn0000257
ENSG00000256861	FBgn0000257
ENSG00000170791	FBgn0040634
ENSG00000121064	FBgn0035154
ENSG00000151006	FBgn0039272
ENSG00000132423	FBgn0032922
ENSG00000198586	FBgn0086899
ENSG00000146872	FBgn0086899
ENSG00000131013	FBgn0027617
ENSG00000075239	FBgn0029969
ENSG00000270800	FBgn0261593
ENSG00000124614	FBgn0261593
ENSG00000122406	FBgn0064225
ENSG00000130590	FBgn0050476
ENSG00000177570	FBgn0050476
ENSG00000075624	FBgn0000046
ENSG00000184009	FBgn0000046
ENSG00000169067	FBgn0000046
ENSG00000188219	FBgn0000046
ENSG00000167186	FBgn0029502
ENSG00000167770	FBgn0032214
ENSG00000089723	FBgn0032214
ENSG00000130363	FBgn0052392
ENSG00000213024	FBgn0034118
ENSG00000198088	FBgn0034118
ENSG00000125651	FBgn0010282
ENSG00000104343	FBgn0033544
ENSG00000258677	FBgn0033544
ENSG00000136146	FBgn0035754
ENSG00000082516	FBgn0250850
ENSG00000139990	FBgn0250755
ENSG00000180357	FBgn0010575
ENSG00000168916	FBgn0010575
ENSG00000180488	FBgn0030037
ENSG00000148343	FBgn0030037
ENSG00000168769	FBgn0263392
ENSG00000138336	FBgn0263392
ENSG00000187605	FBgn0263392
ENSG00000034239	FBgn0029995
ENSG00000164818	FBgn0051320
ENSG00000104808	FBgn0031418
ENSG00000125971	FBgn0032972
ENSG00000167037	FBgn0052506
ENSG00000141258	FBgn0052506
ENSG00000015568	FBgn0039302
ENSG00000187627	FBgn0039302
ENSG00000183054	FBgn0039302
ENSG00000196862	FBgn0039302
ENSG00000185304	FBgn0039302
ENSG00000169629	FBgn0039302
ENSG00000153201	FBgn0039302
ENSG00000153165	FBgn0039302
ENSG00000066557	FBgn0028487
ENSG00000177192	FBgn0038811
ENSG00000138459	FBgn0031676
ENSG00000176087	FBgn0031676
ENSG00000141401	FBgn0036553
ENSG00000133731	FBgn0036553
ENSG00000143627	FBgn0038258
ENSG00000067225	FBgn0038258
ENSG00000102034	FBgn0000567
ENSG00000109381	FBgn0000567
ENSG00000120690	FBgn0000567
ENSG00000164733	FBgn0030521
ENSG00000204308	FBgn0030693
ENSG00000138942	FBgn0030693
ENSG00000140522	FBgn0053514
ENSG00000177182	FBgn0053514
ENSG00000124120	FBgn0053514
ENSG00000137561	FBgn0053514
ENSG00000146352	FBgn0053514
ENSG00000174738	FBgn0000568
ENSG00000126368	FBgn0000568
ENSG00000000457	FBgn0027507
ENSG00000141452	FBgn0035703
ENSG00000156787	FBgn0035073
ENSG00000150768	FBgn0031912
ENSG00000239857	FBgn0086605
ENSG00000229833	FBgn0034248
ENSG00000134375	FBgn0038018
ENSG00000126768	FBgn0038018
ENSG00000106077	FBgn0029942
ENSG00000119640	FBgn0033893
ENSG00000222028	FBgn0029134
ENSG00000204264	FBgn0029134
ENSG00000100804	FBgn0029134
ENSG00000136872	FBgn0039425
ENSG00000149925	FBgn0039425
ENSG00000109107	FBgn0039425
ENSG00000151778	FBgn0047135
ENSG00000120742	FBgn0047135
ENSG00000105771	FBgn0023520
ENSG00000151092	FBgn0033050
ENSG00000154611	FBgn0004066
ENSG00000101182	FBgn0004066
ENSG00000052749	FBgn0030504
ENSG00000125772	FBgn0034588
ENSG00000006451	FBgn0015286
ENSG00000144118	FBgn0015286
ENSG00000169223	FBgn0039160
ENSG00000114988	FBgn0039160
ENSG00000268643	FBgn0046332
ENSG00000082701	FBgn0046332
ENSG00000105723	FBgn0046332
ENSG00000085741	FBgn0010194
ENSG00000004948	FBgn0052843
ENSG00000064989	FBgn0052843
ENSG00000065457	FBgn0028658
ENSG00000144406	FBgn0039536
ENSG00000111412	FBgn0030654
ENSG00000161800	FBgn0086356
ENSG00000119661	FBgn0028858
ENSG00000175866	FBgn0052082
ENSG00000128298	FBgn0052082
ENSG00000006453	FBgn0052082
ENSG00000160799	FBgn0039732
ENSG00000125971	FBgn0034478
ENSG00000141002	FBgn0027549
ENSG00000177453	FBgn0031299
ENSG00000134864	FBgn0035083
ENSG00000155893	FBgn0031397
ENSG00000107521	FBgn0033973
ENSG00000101040	FBgn0039863
ENSG00000101445	FBgn0036801
ENSG00000160972	FBgn0036801
ENSG00000196497	FBgn0042178
ENSG00000169288	FBgn0037566
ENSG00000130560	FBgn0028372
ENSG00000140522	FBgn0039106
ENSG00000177182	FBgn0039106
ENSG00000124120	FBgn0039106
ENSG00000137561	FBgn0039106
ENSG00000146352	FBgn0039106
ENSG00000165934	FBgn0027873
ENSG00000136770	FBgn0030990
ENSG00000004948	FBgn0030437
ENSG00000064989	FBgn0030437
ENSG00000135093	FBgn0029819
ENSG00000140598	FBgn0053158
ENSG00000160746	FBgn0000152
ENSG00000167969	FBgn0032161
ENSG00000177000	FBgn0036157
ENSG00000068912	FBgn0032398
ENSG00000115540	FBgn0259483
ENSG00000270757	FBgn0259483
ENSG00000055044	FBgn0026196
ENSG00000173253	FBgn0030477
ENSG00000172428	FBgn0040754
ENSG00000173992	FBgn0010531
ENSG00000064763	FBgn0039131
ENSG00000197601	FBgn0039131
ENSG00000163428	FBgn0052687
ENSG00000243989	FBgn0039053
ENSG00000114786	FBgn0039053
ENSG00000078618	FBgn0037037
ENSG00000090382	FBgn0035813
ENSG00000086589	FBgn0037220
ENSG00000186868	FBgn0266579
ENSG00000047849	FBgn0266579
ENSG00000078018	FBgn0266579
ENSG00000065609	FBgn0086372
ENSG00000073921	FBgn0086372
ENSG00000058729	FBgn0039306
ENSG00000274523	FBgn0031286
ENSG00000143653	FBgn0037298
ENSG00000062716	FBgn0052087
ENSG00000064703	FBgn0011802
ENSG00000166035	FBgn0004045
ENSG00000175445	FBgn0004045
ENSG00000101670	FBgn0004045
ENSG00000173692	FBgn0028692
ENSG00000143891	FBgn0032372
ENSG00000117262	FBgn0033995
ENSG00000188092	FBgn0033995
ENSG00000090861	FBgn0027094
ENSG00000124608	FBgn0027094
ENSG00000106443	FBgn0031606
ENSG00000128463	FBgn0037199
ENSG00000185565	FBgn0259245
ENSG00000172260	FBgn0259245
ENSG00000142549	FBgn0259245
ENSG00000183715	FBgn0259245
ENSG00000182667	FBgn0259245
ENSG00000119912	FBgn0001247
ENSG00000100714	FBgn0020385
ENSG00000120254	FBgn0020385
ENSG00000173207	FBgn0037613
ENSG00000123975	FBgn0037613
ENSG00000135776	FBgn0023536
ENSG00000148516	FBgn0004606
ENSG00000169554	FBgn0004606
ENSG00000103197	FBgn0005198
ENSG00000213995	FBgn0036848
ENSG00000151093	FBgn0037356
ENSG00000104369	FBgn0032129
ENSG00000149596	FBgn0032129
ENSG00000092051	FBgn0032129
ENSG00000154118	FBgn0032129
ENSG00000129347	FBgn0036254
ENSG00000159164	FBgn0037829
ENSG00000122012	FBgn0037829
ENSG00000185518	FBgn0037829
ENSG00000170855	FBgn0050109
ENSG00000157593	FBgn0038524
ENSG00000060138	FBgn0022959
ENSG00000006047	FBgn0022959
ENSG00000065978	FBgn0022959
ENSG00000135336	FBgn0005654
ENSG00000141873	FBgn0033097
ENSG00000138621	FBgn0050290
ENSG00000106305	FBgn0036515
ENSG00000068885	FBgn0032891
ENSG00000115548	FBgn0037703
ENSG00000168453	FBgn0037703
ENSG00000120733	FBgn0037703
ENSG00000171988	FBgn0037703
ENSG00000145715	FBgn0003969
ENSG00000146066	FBgn0030743
ENSG00000175202	FBgn0030743
ENSG00000011009	FBgn0042138
ENSG00000120992	FBgn0042138
ENSG00000102900	FBgn0027537
ENSG00000111602	FBgn0038118
ENSG00000178425	FBgn0035204
ENSG00000153779	FBgn0033749
ENSG00000176679	FBgn0033749
ENSG00000118707	FBgn0033749
ENSG00000177426	FBgn0033749
ENSG00000277075	FBgn0053865
ENSG00000180573	FBgn0053865
ENSG00000278677	FBgn0053865
ENSG00000196866	FBgn0053865
ENSG00000274997	FBgn0053865
ENSG00000278463	FBgn0053865
ENSG00000276368	FBgn0053865
ENSG00000181218	FBgn0053865
ENSG00000188486	FBgn0053865
ENSG00000184260	FBgn0053865
ENSG00000164508	FBgn0053865
ENSG00000184270	FBgn0053865
ENSG00000282988	FBgn0053865
ENSG00000246705	FBgn0053865
ENSG00000272196	FBgn0053865
ENSG00000196787	FBgn0053865
ENSG00000163050	FBgn0052649
ENSG00000123815	FBgn0052649
ENSG00000132254	FBgn0037884
ENSG00000164144	FBgn0037884
ENSG00000138778	FBgn0040232
ENSG00000168411	FBgn0035479
ENSG00000176407	FBgn0037655
ENSG00000140632	FBgn0043456
ENSG00000162928	FBgn0033812
ENSG00000175600	FBgn0038804
ENSG00000196586	FBgn0011225
ENSG00000244038	FBgn0014868
ENSG00000162769	FBgn0033196
ENSG00000119686	FBgn0033196
ENSG00000162761	FBgn0052105
ENSG00000136944	FBgn0052105
ENSG00000185619	FBgn0002283
ENSG00000167460	FBgn0003721
ENSG00000143549	FBgn0003721
ENSG00000198467	FBgn0003721
ENSG00000140416	FBgn0003721
ENSG00000166869	FBgn0037358
ENSG00000187446	FBgn0037358
ENSG00000144554	FBgn0038827
ENSG00000125304	FBgn0032880
ENSG00000135473	FBgn0033352
ENSG00000134910	FBgn0031149
ENSG00000094914	FBgn0032188
ENSG00000197818	FBgn0026787
ENSG00000182158	FBgn0004396
ENSG00000157613	FBgn0004396
ENSG00000115266	FBgn0026598
ENSG00000134982	FBgn0026598
ENSG00000258864	FBgn0026598
ENSG00000187821	FBgn0259938
ENSG00000186281	FBgn0027579
ENSG00000119927	FBgn0027579
ENSG00000120963	FBgn0036537
ENSG00000169495	FBgn0038233
ENSG00000166033	FBgn0038233
ENSG00000170801	FBgn0038233
ENSG00000115317	FBgn0038233
ENSG00000118855	FBgn0035763
ENSG00000186350	FBgn0003964
ENSG00000204231	FBgn0003964
ENSG00000143171	FBgn0003964
ENSG00000136874	FBgn0035540
ENSG00000150787	FBgn0003141
ENSG00000170571	FBgn0261822
ENSG00000156642	FBgn0261822
ENSG00000172270	FBgn0261822
ENSG00000120526	FBgn0030342
ENSG00000185621	FBgn0086359
ENSG00000135070	FBgn0026666
ENSG00000004777	FBgn0032821
ENSG00000186517	FBgn0032821
ENSG00000031081	FBgn0032821
ENSG00000134909	FBgn0032821
ENSG00000184144	FBgn0037240
ENSG00000149972	FBgn0037240
ENSG00000113805	FBgn0037240
ENSG00000134115	FBgn0037240
ENSG00000018236	FBgn0037240
ENSG00000144619	FBgn0037240
ENSG00000213563	FBgn0050010
ENSG00000165801	FBgn0035802
ENSG00000153404	FBgn0035802
ENSG00000196155	FBgn0035802
ENSG00000149633	FBgn0035802
ENSG00000162959	FBgn0038110
ENSG00000205423	FBgn0036090
ENSG00000163781	FBgn0002878
ENSG00000027001	FBgn0033038
ENSG00000124490	FBgn0038126
ENSG00000124812	FBgn0038126
ENSG00000096006	FBgn0038126
ENSG00000164638	FBgn0036319
ENSG00000204564	FBgn0034940
ENSG00000182606	FBgn0262872
ENSG00000115993	FBgn0262872
ENSG00000173805	FBgn0262872
ENSG00000204104	FBgn0038221
ENSG00000196636	FBgn0038437
ENSG00000154975	FBgn0029962
ENSG00000063180	FBgn0029962
ENSG00000277258	FBgn0265623
ENSG00000269897	FBgn0265623
ENSG00000168283	FBgn0265623
ENSG00000147679	FBgn0031361
ENSG00000171596	FBgn0038201
ENSG00000132911	FBgn0038201
ENSG00000148019	FBgn0038248
ENSG00000185989	FBgn0004390
ENSG00000155903	FBgn0004390
ENSG00000101247	FBgn0033891
ENSG00000189079	FBgn0042085
